GMB756,중농소(상농소방면),10756,36.2990949,128.2847762
GMB755,중농소(하농소방면),10755,36.29908026,128.2849334
GMB893,횡산리 대방골,10893,36.1939432,128.2850136
GMB1176,횡산리 대방골건너,11176,36.19383601,128.2850672
GMB1182,구미시립노인요양병원,11182,36.1502153,128.2857824
GMB67,구미대학교건너,10067,36.14976567,128.2862088
GMB65,구미대학교앞,10065,36.1487232,128.2890064
GMB915,청소년수련관건너,10915,36.25895339,128.2892586
GMB819,하농소(초곡방면),10819,36.30168961,128.2893135
GMB914,청소년수련관앞,10914,36.25887548,128.2893268
GMB1035,구미대학교안,11035,36.15095399,128.289431
GMB548,내예리(외예리방면),10548,36.18731994,128.2894435
GMB549,내예리(횡산역방면),10549,36.18730562,128.2896262
GMB820,하농소(중농소방면),10820,36.30183775,128.2898232
GMB874,황산출발,10874,36.21299753,128.2899321
GMB1076,구미대학교정문,11076,36.14866098,128.289938
GMB873,황산,10873,36.21310366,128.2901768
GMB1195,삼영아파트건너,11195,36.23855799,128.2911674
GMB1227,농업기술센터건너,11227,36.2334645,128.291595
GMB1243,수점마을입구,11243,36.125232,128.291879
GMB1244,수점마을입구건너,11244,36.125232,128.292096
GMB429,선산중학교건너,10429,36.2398047,128.2931785
GMB743,장흥리(진주울입구방면),10743,36.14458402,128.2934247
GMB430,선산중학교앞,10430,36.23992556,128.2935876
GMB742,장흥리(송천4리입구건너방면),10742,36.14449198,128.2940207
GMB1085,용산리 새마(가산리방면),11085,36.33794867,128.2949387
GMB1216,노상리(선산고방면),11216,36.25226504,128.2949981
GMB1101,가산1리 후생촌,11101,36.32738218,128.2950251
GMB1215,노상리(청소년수련관방면),11215,36.25232614,128.2950443
GMB1084,용산리 새마(용산2리 마을회관방면),11084,36.33793131,128.2950585
GMB1194,선산농협본점건너,11194,36.23756743,128.2952549
GMB342,부곡장지터(부곡진줄방면),10342,36.14616172,128.2954733
GMB341,부곡장자터(구미대학교방면),10341,36.14635263,128.2956297
GMB694,이문네거리,10694,36.24051506,128.2960629
GMB1108,가산1리(가덕)건너,11108,36.33086027,128.29611
GMB1086,가산2리 원흥,11086,36.32037748,128.296162
GMB1107,가산1리(가덕),11107,36.33089254,128.2961736
GMB35,고아신촌(파산리방면),10035,36.20163991,128.2963486
